,kWh,year_start,month_start,day_start,hour_start,minute_start,year_end,month_end,day_end,hour_end,minute_end,duration
26438,16.7404025,2019,5,16,6,56,2019,5,16,9,4,0 days 02:08:00
26439,17.51008389,2019,5,16,6,59,2019,5,16,8,39,0 days 01:40:00
26440,12.43977111,2019,5,16,7,8,2019,5,16,8,29,0 days 01:21:00
26441,4.814864028,2019,5,16,7,1,2019,5,16,7,15,0 days 00:14:00
26443,7.404955139,2019,5,16,7,22,2019,5,16,8,43,0 days 01:21:00
26444,13.62157625,2019,5,16,7,28,2019,5,16,10,35,0 days 03:07:00
26445,9.511070556,2019,5,16,7,21,2019,5,16,9,24,0 days 02:03:00
26446,9.643922222,2019,5,16,7,44,2019,5,16,9,38,0 days 01:54:00
26447,15.42576167,2019,5,16,7,44,2019,5,16,9,35,0 days 01:51:00
26448,13.57749389,2019,5,16,7,46,2019,5,16,10,44,0 days 02:58:00
26450,45.56454903,2019,5,16,7,49,2019,5,16,13,43,0 days 05:54:00
26453,5.595660694,2019,5,16,8,34,2019,5,16,9,25,0 days 00:51:00
26454,14.129525,2019,5,16,9,4,2019,5,16,11,46,0 days 02:42:00
26455,12.12567722,2019,5,16,9,42,2019,5,16,12,32,0 days 02:50:00
26456,14.77488556,2019,5,16,9,45,2019,5,16,13,7,0 days 03:22:00
26457,10.24271639,2019,5,16,10,2,2019,5,16,11,11,0 days 01:09:00
26458,29.55262861,2019,5,16,10,29,2019,5,16,13,58,0 days 03:29:00
26459,24.02752722,2019,5,16,10,36,2019,5,16,13,24,0 days 02:48:00
26460,9.1157625,2019,5,16,10,49,2019,5,16,12,19,0 days 01:30:00
26461,14.46211056,2019,5,16,11,5,2019,5,16,12,21,0 days 01:16:00
26465,14.88822319,2019,5,16,12,41,2019,5,16,14,30,0 days 01:49:00
26466,21.34620042,2019,5,16,12,45,2019,5,16,14,56,0 days 02:11:00
26467,8.062082778,2019,5,16,13,36,2019,5,16,14,58,0 days 01:22:00
26469,5.085143056,2019,5,16,13,18,2019,5,16,13,45,0 days 00:27:00
26470,12.44982319,2019,5,16,14,51,2019,5,16,16,16,0 days 01:25:00
26471,10.99563819,2019,5,17,6,18,2019,5,17,7,8,0 days 00:50:00
26473,11.42923458,2019,5,17,6,39,2019,5,17,7,55,0 days 01:16:00
26474,5.094609306,2019,5,17,6,43,2019,5,17,7,23,0 days 00:40:00
26475,15.73095972,2019,5,17,6,48,2019,5,17,10,30,0 days 03:42:00
26476,20.53037472,2019,5,17,6,46,2019,5,17,9,3,0 days 02:17:00
26477,7.095116528,2019,5,17,7,8,2019,5,17,8,25,0 days 01:17:00
26478,3.537602083,2019,5,17,7,13,2019,5,17,7,19,0 days 00:06:00
26479,14.67580833,2019,5,17,7,29,2019,5,17,9,16,0 days 01:47:00
26480,35.40632444,2019,5,17,7,33,2019,5,17,11,54,0 days 04:21:00
26481,9.500196944,2019,5,17,7,25,2019,5,17,9,31,0 days 02:06:00
26482,13.21067417,2019,5,17,7,44,2019,5,17,10,38,0 days 02:54:00
26483,6.11715875,2019,5,17,7,44,2019,5,17,8,47,0 days 01:03:00
26484,10.62311028,2019,5,17,7,47,2019,5,17,9,1,0 days 01:14:00
26485,14.49349653,2019,5,17,7,47,2019,5,17,11,22,0 days 03:35:00
26486,7.207768611,2019,5,17,7,54,2019,5,17,8,53,0 days 00:59:00
26487,23.54683833,2019,5,17,8,8,2019,5,17,10,46,0 days 02:38:00
26488,16.61775028,2019,5,17,8,16,2019,5,17,9,53,0 days 01:37:00
26489,6.262731945,2019,5,17,8,21,2019,5,17,9,22,0 days 01:01:00
26490,4.99455125,2019,5,17,8,24,2019,5,17,9,5,0 days 00:41:00
26491,21.95876806,2019,5,17,8,29,2019,5,17,10,47,0 days 02:18:00
26492,14.11271931,2019,5,17,8,30,2019,5,17,11,40,0 days 03:10:00
26493,10.66573653,2019,5,17,8,31,2019,5,17,9,43,0 days 01:12:00
26494,16.05098986,2019,5,17,8,41,2019,5,17,10,44,0 days 02:03:00
26497,5.910237639,2019,5,17,9,58,2019,5,17,10,20,0 days 00:22:00
26498,4.316983333,2019,5,17,10,26,2019,5,17,10,45,0 days 00:19:00
26499,15.81479056,2019,5,17,10,52,2019,5,17,12,17,0 days 01:25:00
26500,8.467978194,2019,5,17,10,55,2019,5,17,12,15,0 days 01:20:00
26501,31.25497236,2019,5,17,11,20,2019,5,17,15,46,0 days 04:26:00
26502,9.586620555,2019,5,17,11,36,2019,5,17,13,41,0 days 02:05:00
26503,2.247691528,2019,5,17,11,44,2019,5,17,11,30,-1 days +23:46:00
26504,6.731107917,2019,5,17,11,49,2019,5,17,11,55,0 days 00:06:00
26505,2.585291944,2019,5,17,12,14,2019,5,17,12,0,-1 days +23:46:00
26506,34.4118875,2019,5,17,12,21,2019,5,17,16,32,0 days 04:11:00
26507,19.08044528,2019,5,17,12,24,2019,5,17,14,17,0 days 01:53:00
26508,21.15293306,2019,5,17,12,59,2019,5,17,15,10,0 days 02:11:00
26509,12.32709028,2019,5,17,13,5,2019,5,17,13,56,0 days 00:51:00
26510,7.482938333,2019,5,17,13,32,2019,5,17,14,48,0 days 01:16:00
26511,7.511686528,2019,5,17,13,41,2019,5,17,14,27,0 days 00:46:00
26512,18.35672611,2019,5,17,13,38,2019,5,17,15,27,0 days 01:49:00
26513,17.54817153,2019,5,17,13,42,2019,5,17,15,20,0 days 01:38:00
26514,5.431724861,2019,5,17,14,1,2019,5,17,14,35,0 days 00:34:00
26516,13.77683458,2019,5,17,14,14,2019,5,17,15,23,0 days 01:09:00
26517,9.835411111,2019,5,17,14,33,2019,5,17,15,12,0 days 00:39:00
26518,12.51481222,2019,5,17,14,41,2019,5,17,15,38,0 days 00:57:00
26519,3.051574722,2019,5,17,16,38,2019,5,17,16,35,-1 days +23:57:00
26520,14.60889736,2019,5,18,10,19,2019,5,18,11,48,0 days 01:29:00
26521,34.33235708,2019,5,19,10,59,2019,5,19,15,54,0 days 04:55:00
26522,7.334862083,2019,5,19,11,46,2019,5,19,11,52,0 days 00:06:00
26523,16.65923708,2019,5,19,14,28,2019,5,19,16,46,0 days 02:18:00
26524,37.16241306,2019,5,20,6,4,2019,5,20,11,35,0 days 05:31:00
26525,6.843679722,2019,5,20,6,37,2019,5,20,7,50,0 days 01:13:00
26526,19.98264833,2019,5,20,6,41,2019,5,20,9,13,0 days 02:32:00
26527,11.49121778,2019,5,20,6,51,2019,5,20,8,24,0 days 01:33:00
26530,5.541822222,2019,5,20,7,7,2019,5,20,7,55,0 days 00:48:00
26531,6.435671528,2019,5,20,7,11,2019,5,20,8,17,0 days 01:06:00
26532,7.816381389,2019,5,20,7,15,2019,5,20,8,50,0 days 01:35:00
26533,16.83221819,2019,5,20,7,7,2019,5,20,11,12,0 days 04:05:00
26534,11.67045986,2019,5,20,7,29,2019,5,20,10,11,0 days 02:42:00
26535,3.323310972,2019,5,20,6,47,2019,5,20,6,19,-1 days +23:32:00
26536,37.57013639,2019,5,20,7,41,2019,5,20,12,19,0 days 04:38:00
26537,9.491477083,2019,5,20,7,41,2019,5,20,8,54,0 days 01:13:00
26538,11.58000778,2019,5,20,7,43,2019,5,20,8,46,0 days 01:03:00
26539,7.391684167,2019,5,20,7,46,2019,5,20,8,57,0 days 01:11:00
26540,14.48570611,2019,5,20,7,41,2019,5,20,9,42,0 days 02:01:00
26541,13.28557458,2019,5,20,7,51,2019,5,20,9,35,0 days 01:44:00
26542,57.22324306,2019,5,20,7,52,2019,5,20,15,27,0 days 07:35:00
26543,27.64074764,2019,5,20,7,58,2019,5,20,11,16,0 days 03:18:00
26544,31.14751653,2019,5,20,7,59,2019,5,20,12,11,0 days 04:12:00
26545,12.81934792,2019,5,20,8,3,2019,5,20,9,38,0 days 01:35:00
26546,5.563899167,2019,5,20,8,3,2019,5,20,8,45,0 days 00:42:00
26547,9.5658625,2019,5,20,7,53,2019,5,20,9,57,0 days 02:04:00
26548,6.714136806,2019,5,20,8,7,2019,5,20,9,6,0 days 00:59:00
26549,13.17662042,2019,5,20,8,6,2019,5,20,9,58,0 days 01:52:00
26555,32.1786875,2019,5,20,9,55,2019,5,20,13,47,0 days 03:52:00
26556,19.14628819,2019,5,20,10,0,2019,5,20,12,36,0 days 02:36:00
26557,7.559551944,2019,5,20,10,14,2019,5,20,10,57,0 days 00:43:00
26559,35.68491042,2019,5,20,10,35,2019,5,20,15,16,0 days 04:41:00
26560,9.121152917,2019,5,20,10,53,2019,5,20,11,23,0 days 00:30:00
26561,8.241190555,2019,5,20,11,11,2019,5,20,12,10,0 days 00:59:00
26563,17.05872236,2019,5,20,11,38,2019,5,20,15,42,0 days 04:04:00
26564,32.50155292,2019,5,20,11,41,2019,5,20,16,9,0 days 04:28:00
26565,11.27354986,2019,5,20,11,57,2019,5,20,14,17,0 days 02:20:00
26566,6.990430278,2019,5,20,12,8,2019,5,20,13,16,0 days 01:08:00
26567,11.42075083,2019,5,20,12,25,2019,5,20,14,14,0 days 01:49:00
26569,14.83515778,2019,5,20,12,32,2019,5,20,14,34,0 days 02:02:00
26570,30.62384639,2019,5,20,12,38,2019,5,20,16,14,0 days 03:36:00
26571,9.690171805,2019,5,20,12,48,2019,5,20,14,53,0 days 02:05:00
26572,13.48906486,2019,5,20,12,56,2019,5,20,14,39,0 days 01:43:00
26573,5.506301806,2019,5,20,13,7,2019,5,20,13,53,0 days 00:46:00
26574,6.360784306,2019,5,20,13,15,2019,5,20,14,21,0 days 01:06:00
26577,2.933660972,2019,5,20,14,2,2019,5,20,14,3,0 days 00:01:00
26578,14.12952972,2019,5,20,14,9,2019,5,20,15,23,0 days 01:14:00
26579,15.02248014,2019,5,20,15,3,2019,5,20,16,22,0 days 01:19:00
26580,6.481334861,2019,5,20,15,19,2019,5,20,16,12,0 days 00:53:00
26581,14.35821458,2019,5,20,15,50,2019,5,20,17,0,0 days 01:10:00
26582,5.724754167,2019,5,20,15,55,2019,5,20,16,35,0 days 00:40:00
26583,3.454027361,2019,5,20,16,27,2019,5,20,16,34,0 days 00:07:00
26584,23.11846319,2019,5,21,6,20,2019,5,21,10,11,0 days 03:51:00
26585,8.236082222,2019,5,21,6,23,2019,5,21,8,3,0 days 01:40:00
26587,30.68498917,2019,5,21,6,30,2019,5,21,10,11,0 days 03:41:00
26588,7.642649028,2019,5,21,6,59,2019,5,21,8,27,0 days 01:28:00
26589,10.43105833,2019,5,21,7,1,2019,5,21,8,23,0 days 01:22:00
26590,8.370070972,2019,5,21,7,5,2019,5,21,8,47,0 days 01:42:00
26591,11.33568278,2019,5,21,7,5,2019,5,21,9,44,0 days 02:39:00
26592,7.496530417,2019,5,21,7,5,2019,5,21,7,56,0 days 00:51:00
26593,29.44318625,2019,5,21,6,52,2019,5,21,10,42,0 days 03:50:00
26594,16.77698069,2019,5,21,7,11,2019,5,21,11,9,0 days 03:58:00
26596,20.70922264,2019,5,21,7,33,2019,5,21,10,27,0 days 02:54:00
26597,5.709736945,2019,5,21,7,41,2019,5,21,8,27,0 days 00:46:00
26598,21.92979931,2019,5,21,7,41,2019,5,21,10,0,0 days 02:19:00
26599,11.71571097,2019,5,21,7,52,2019,5,21,9,53,0 days 02:01:00
26600,11.10964875,2019,5,21,7,54,2019,5,21,9,42,0 days 01:48:00
26601,5.732147222,2019,5,21,7,55,2019,5,21,8,46,0 days 00:51:00
26603,12.03387444,2019,5,21,8,6,2019,5,21,9,46,0 days 01:40:00
26604,12.27419722,2019,5,21,8,3,2019,5,21,10,47,0 days 02:44:00
26605,16.6316625,2019,5,21,8,6,2019,5,21,12,7,0 days 04:01:00
26606,24.81314028,2019,5,21,8,12,2019,5,21,11,42,0 days 03:30:00
26607,13.86244208,2019,5,21,8,15,2019,5,21,10,0,0 days 01:45:00
26608,7.262046528,2019,5,21,8,16,2019,5,21,9,39,0 days 01:23:00
26609,24.90777028,2019,5,21,8,21,2019,5,21,11,8,0 days 02:47:00
26613,10.01943931,2019,5,21,10,17,2019,5,21,12,27,0 days 02:10:00
26614,4.032761944,2019,5,21,11,25,2019,5,21,11,39,0 days 00:14:00
26615,19.56077875,2019,5,21,11,28,2019,5,21,14,40,0 days 03:12:00
26616,29.83901681,2019,5,21,11,34,2019,5,21,15,2,0 days 03:28:00
26617,9.744934028,2019,5,21,11,56,2019,5,21,13,51,0 days 01:55:00
26618,10.91386542,2019,5,21,12,4,2019,5,21,14,21,0 days 02:17:00
26619,11.85583111,2019,5,21,11,54,2019,5,21,14,39,0 days 02:45:00
26620,16.50676944,2019,5,21,12,14,2019,5,21,14,38,0 days 02:24:00
26621,23.39732028,2019,5,21,12,17,2019,5,21,14,58,0 days 02:41:00
26622,14.10596958,2019,5,21,12,27,2019,5,21,13,42,0 days 01:15:00
26623,3.627392222,2019,5,21,12,39,2019,5,21,12,55,0 days 00:16:00
26624,23.49424444,2019,5,21,12,49,2019,5,21,16,17,0 days 03:28:00
26625,19.77071833,2019,5,21,13,13,2019,5,21,15,13,0 days 02:00:00
26626,5.014969028,2019,5,21,13,36,2019,5,21,14,17,0 days 00:41:00
26627,16.42387861,2019,5,21,13,45,2019,5,21,15,17,0 days 01:32:00
26628,30.5654825,2019,5,21,13,49,2019,5,21,17,27,0 days 03:38:00
26629,16.8005825,2019,5,21,14,15,2019,5,21,16,13,0 days 01:58:00
26630,5.537954306,2019,5,21,15,6,2019,5,21,15,48,0 days 00:42:00
26631,10.99441653,2019,5,21,16,38,2019,5,21,17,31,0 days 00:53:00
26632,14.32039653,2019,5,22,7,3,2019,5,22,9,4,0 days 02:01:00
26633,8.167093889,2019,5,22,7,6,2019,5,22,8,48,0 days 01:42:00
26634,8.595630278,2019,5,22,7,9,2019,5,22,8,12,0 days 01:03:00
26635,3.173277917,2019,5,22,7,10,2019,5,22,7,10,0 days 00:00:00
26636,11.71169514,2019,5,22,7,18,2019,5,22,10,3,0 days 02:45:00
26637,7.201645556,2019,5,22,7,19,2019,5,22,8,39,0 days 01:20:00
26639,8.471031111,2019,5,22,7,28,2019,5,22,9,11,0 days 01:43:00
26640,10.71455181,2019,5,22,7,21,2019,5,22,9,51,0 days 02:30:00
26641,9.485626944,2019,5,22,7,37,2019,5,22,9,41,0 days 02:04:00
26642,54.76330208,2019,5,22,7,41,2019,5,22,15,28,0 days 07:47:00
26643,55.72749056,2019,5,22,7,43,2019,5,22,15,8,0 days 07:25:00
26644,16.13132806,2019,5,22,7,43,2019,5,22,11,35,0 days 03:52:00
26645,7.619308611,2019,5,22,7,47,2019,5,22,9,2,0 days 01:15:00
26647,10.74319611,2019,5,22,7,50,2019,5,22,9,16,0 days 01:26:00
26648,16.49611306,2019,5,22,7,51,2019,5,22,10,0,0 days 02:09:00
26649,4.862291944,2019,5,22,7,53,2019,5,22,8,23,0 days 00:30:00
26650,15.86843167,2019,5,22,8,1,2019,5,22,11,47,0 days 03:46:00
26651,31.89993444,2019,5,22,8,1,2019,5,22,11,57,0 days 03:56:00
26652,6.861759583,2019,5,22,8,3,2019,5,22,8,52,0 days 00:49:00
26653,8.571471667,2019,5,22,8,4,2019,5,22,9,43,0 days 01:39:00
26654,13.45679375,2019,5,22,8,12,2019,5,22,9,27,0 days 01:15:00
26655,4.949617083,2019,5,22,8,12,2019,5,22,8,47,0 days 00:35:00
26656,9.787271667,2019,5,22,7,20,2019,5,22,9,24,0 days 02:04:00
26659,11.50442194,2019,5,22,8,25,2019,5,22,10,49,0 days 02:24:00
26662,4.565686944,2019,5,22,9,0,2019,5,22,9,47,0 days 00:47:00
26664,10.50637597,2019,5,22,10,16,2019,5,22,11,1,0 days 00:45:00
26665,13.74525583,2019,5,22,10,43,2019,5,22,12,53,0 days 02:10:00
26666,15.02765444,2019,5,22,11,40,2019,5,22,13,43,0 days 02:03:00
26667,14.13055292,2019,5,22,11,44,2019,5,22,15,2,0 days 03:18:00
26668,31.27780944,2019,5,22,12,2,2019,5,22,15,46,0 days 03:44:00
26669,14.98993986,2019,5,22,12,4,2019,5,22,14,7,0 days 02:03:00
26670,16.84991889,2019,5,22,12,17,2019,5,22,14,40,0 days 02:23:00
26671,6.320876389,2019,5,22,12,20,2019,5,22,13,0,0 days 00:40:00
26672,9.571371111,2019,5,22,12,22,2019,5,22,14,23,0 days 02:01:00
26673,3.556198333,2019,5,22,12,34,2019,5,22,12,48,0 days 00:14:00
26674,8.564903889,2019,5,22,12,43,2019,5,22,13,23,0 days 00:40:00
26675,6.213983889,2019,5,22,12,54,2019,5,22,13,48,0 days 00:54:00
26676,25.53038736,2019,5,22,13,1,2019,5,22,15,54,0 days 02:53:00
26677,13.97409931,2019,5,22,13,12,2019,5,22,14,23,0 days 01:11:00
26680,8.509360694,2019,5,22,14,10,2019,5,22,15,56,0 days 01:46:00
26682,3.768792917,2019,5,22,15,58,2019,5,22,15,32,-1 days +23:34:00
26684,6.177626389,2019,5,23,6,39,2019,5,23,7,29,0 days 00:50:00
26685,2.538806944,2019,5,23,6,2,2019,5,23,5,28,-1 days +23:26:00
26686,17.82378319,2019,5,23,6,45,2019,5,23,9,15,0 days 02:30:00
26687,19.63761542,2019,5,23,6,45,2019,5,23,8,45,0 days 02:00:00
26688,5.752467222,2019,5,23,6,48,2019,5,23,7,35,0 days 00:47:00
26689,4.872744167,2019,5,23,6,52,2019,5,23,7,29,0 days 00:37:00
26690,5.144611944,2019,5,23,6,52,2019,5,23,7,29,0 days 00:37:00
26692,6.439022361,2019,5,23,7,27,2019,5,23,7,29,0 days 00:02:00
26693,9.2065,2019,5,23,7,37,2019,5,23,8,45,0 days 01:08:00
26694,2.805985278,2019,5,23,7,39,2019,5,23,7,32,-1 days +23:53:00
26695,2.79283625,2019,5,23,7,38,2019,5,23,7,29,-1 days +23:51:00
26697,9.655065417,2019,5,23,7,44,2019,5,23,9,39,0 days 01:55:00
26698,2.544216806,2019,5,23,7,44,2019,5,23,7,32,-1 days +23:48:00
26699,13.63120625,2019,5,23,7,45,2019,5,23,8,49,0 days 01:04:00
26700,40.87822417,2019,5,23,7,48,2019,5,23,12,59,0 days 05:11:00
26701,3.908838194,2019,5,23,7,51,2019,5,23,7,29,-1 days +23:38:00
26702,2.02907125,2019,5,23,7,52,2019,5,23,7,29,-1 days +23:37:00
26703,5.771682639,2019,5,23,7,53,2019,5,23,8,49,0 days 00:56:00
26704,17.22209625,2019,5,23,7,46,2019,5,23,9,55,0 days 02:09:00
